Unnamed: 0,avg_rating,geek_rating,scrapping_time,title,vote_number
5183,7.9,5.636,page54,"No Thank You, Evil!",98
5184,6.34,5.636,page54,Snatch,253
5185,7.63,5.636,page54,Arnhem: Defiant Stand,101
5186,6.73,5.636,page54,Master of Economy,157
5187,7.44,5.636,page54,Transformers Trading Card Game,122
5188,6.08,5.636,page54,Zitternix,373
5189,6.48,5.636,page54,Privacy,219
5190,7.29,5.636,page54,El Club de los Martes,130
5191,7.58,5.636,page54,The Seven Days of 1809,95
5192,7.32,5.636,page54,Hornet Leader II,107
5193,6.95,5.636,page54,Treasure Lair,139
5194,7.84,5.636,page54,Aspern-Essling 1809,100
5195,7.23,5.636,page54,The Football Game,121
5196,7.12,5.636,page54,Mafiozoo,143
5197,6.65,5.636,page54,Risk: Ãdition NapolÃ©on,238
5198,6.24,5.636,page54,Mercurius,305
5199,7.62,5.635,page54,Chess 960,96
5200,6.89,5.635,page55,Woodlands,144
5201,6.37,5.635,page55,Robot Master,231
5202,6.87,5.635,page55,Lyssan,151
5203,6.8,5.635,page55,Word Blur,148
5204,8.07,5.635,page55,Battle Hymn Vol. 1: Gettysburg and Pea Ridge,80
5205,6.55,5.635,page55,Dungeon Guilds,180
5206,6.13,5.635,page55,Starbase Jeff,387
5207,8.07,5.635,page55,Dragon Rampant: Fantasy Wargaming Rules,76
5208,7.74,5.635,page55,Panzer Battles: 11th Panzer on the Chir River,90
5209,6.55,5.635,page55,Microworld,189
5210,5.96,5.635,page55,Battue: Storm of the Horse Lords,582
5211,6.27,5.635,page55,Gangsters,287
5212,6.9,5.635,page55,Bethel Woods,132
5213,6.42,5.635,page55,Daimyo,214
5214,6.39,5.635,page55,The Hills Rise Wild!,252
5215,6.97,5.635,page55,Narvik,138
5216,6.2,5.6339999999999995,page55,Dr. Shark,291
5217,7.22,5.6339999999999995,page55,Tsukiji,122
5218,7.06,5.6339999999999995,page55,Burning Suns,143
5219,7.03,5.6339999999999995,page55,Time Arena,145
5220,5.94,5.6339999999999995,page55,What's Up,620
5221,6.02,5.6339999999999995,page55,Null & Nichtig,415
5222,7.51,5.6339999999999995,page55,Blitzkrieg Commander,106
5223,6.25,5.6339999999999995,page55,Party Alias,430
5224,6.41,5.6339999999999995,page55,Wonky,228
5225,6.87,5.6339999999999995,page55,Fief 2,138
5226,6.95,5.6339999999999995,page55,World War II: Pacific Theater of Operations,161
5227,6.34,5.6339999999999995,page55,Harpoon (1st & 3rd edition),276
5228,6.79,5.6339999999999995,page55,Warzone (first edition),158
5229,5.84,5.6339999999999995,page55,Save Doctor Lucky,1103
5230,6.99,5.6339999999999995,page55,Cannon,131
5231,6.12,5.6339999999999995,page55,Manitou,347
5232,7.58,5.6339999999999995,page55,First Contact,87
5233,6.21,5.6339999999999995,page55,Pompeji,301
5234,6.14,5.6339999999999995,page55,Mighty Empires,485
5235,6.58,5.632999999999999,page55,Facecards,176
5236,6.77,5.632999999999999,page55,Echidna Shuffle,153
5237,5.89,5.632999999999999,page55,Katzenjammer Blues,695
5238,6.9,5.632999999999999,page55,Unlock! Night of the Boogeymen,124
5239,6.05,5.632999999999999,page55,Musketeers,389
5240,7.23,5.632999999999999,page55,Pocket Landship: Free Trial Version,112
5241,6.37,5.632999999999999,page55,Mondrian: The Dice Game,237
5242,7.68,5.632999999999999,page55,Hold the Line:  Frederick's War,88
5243,7.0,5.632999999999999,page55,Prussia's Glory II,126
5244,6.16,5.632999999999999,page55,Salamanca,299
5245,6.57,5.632999999999999,page55,Achaia,197
5246,5.87,5.632999999999999,page55,Empire Engine,719
5247,6.93,5.632999999999999,page55,SpyNet,152
5248,6.36,5.632999999999999,page55,Aladdin's Dragons,214
5249,6.76,5.632999999999999,page55,Lost Woods,161
5250,6.08,5.632999999999999,page55,Chabyrinthe,455
5251,7.5,5.632000000000001,page55,The Sword and the Flame,97
5252,7.63,5.632000000000001,page55,South African Railroads,77
5253,6.86,5.632000000000001,page55,Word on the Street Junior,142
5254,6.99,5.632000000000001,page55,Strat-O-Matic Pro Basketball,147
5255,7.55,5.632000000000001,page55,Guardians,106
5256,6.96,5.632000000000001,page55,Le Passe-Trappe Grande,118
5257,6.11,5.632000000000001,page55,Cardline: Dinosaurs,368
5258,7.25,5.632000000000001,page55,Lion of Ethiopia,110
5259,6.79,5.632000000000001,page55,Objective: Kiev,150
5260,6.24,5.632000000000001,page55,Cranium Pop 5,284
5261,6.33,5.632000000000001,page55,West of Africa,248
5262,6.61,5.632000000000001,page55,Princess Jing,176
5263,7.56,5.632000000000001,page55,Tainted Grail: The Fall of Avalon,208
5264,7.36,5.632000000000001,page55,Bar-Lev: The Yom-Kippur War of 1973,106
5265,6.6,5.632000000000001,page55,Fairy Land,169
5266,6.88,5.632000000000001,page55,TrÃ¶tofant,131
5267,6.82,5.632000000000001,page55,MERCS: Recon â Assassination Protocol,145
5268,8.52,5.632000000000001,page55,Old School Tactical: Volume 2 â West Front 1944-45,73
5269,6.95,5.632000000000001,page55,Stinker,129
5270,6.45,5.632000000000001,page55,Avignon: A Clash of Popes,226
5271,6.58,5.632000000000001,page55,Kharkov,198
5272,6.48,5.632000000000001,page55,Penny Papers Adventures: Skull Island,206
5273,6.27,5.632000000000001,page55,Dig Down Dwarf,285
5274,6.53,5.632000000000001,page55,Star Cartel,178
5275,6.24,5.632000000000001,page55,Jungle Speed Safari,287
5276,7.39,5.632000000000001,page55,"OmertÃ , el poder de la mafia",121
5277,7.5,5.631,page55,Mega Man Pixel Tactics: Proto Man Red,93
5278,5.87,5.631,page55,Apples to Apples Junior,953
5279,7.37,5.631,page55,Wacht Am Rhein,114
5280,5.97,5.631,page55,oddball Ãeronauts,588
5281,6.36,5.631,page55,Can't Stop Express,226
5282,6.76,5.631,page55,WWE Raw Deal,165
5283,6.1,5.631,page55,Sultan,374
5284,6.05,5.631,page55,Crimson Skies,426
5285,6.88,5.631,page55,Battle for Stalingrad,136
5286,7.48,5.631,page55,Arquebus: Men of Iron Volume IV,89
5287,7.15,5.631,page55,Side Effects,143
5288,6.17,5.631,page55,On the Edge,311
5289,6.79,5.631,page55,Gen7: A Crossroads Game,144
5290,6.17,5.631,page55,Shaky Manor,314
5291,6.99,5.631,page55,Down in Flames: WWII-Guns Blazing,116
5292,6.89,5.631,page55,Caesar in Alexandria,131
5293,6.87,5.631,page55,Quinamid,135
5294,6.68,5.631,page55,Warlock,174
5295,7.39,5.631,page55,Dino Dude Ranch,126
5296,6.45,5.63,page55,The Halls of Montezuma,208
5297,5.9,5.63,page55,The Phantom Society,631
5298,6.1,5.63,page55,Master Builder,390
5299,7.15,5.63,page55,Truco,115
5300,6.05,5.63,page56,Lawless,405
5301,6.43,5.63,page56,Super Mario: Level Up! Board Game,231
5302,8.52,5.63,page56,DreadBall (Second Edition),59
5303,5.98,5.63,page56,Anachronism,631
5304,7.45,5.63,page56,Saga of the Northmen,97
5305,7.08,5.63,page56,"Lost Victory: Manstein At Kharkov, Winter 1943",125
5306,7.66,5.63,page56,Ferox,82
5307,6.82,5.63,page56,For-Ex,143
5308,6.74,5.63,page56,New England Railways,146
5309,7.31,5.63,page56,Teen Titans GO! Deck-Building Game,99
5310,6.71,5.63,page56,Throneworld,153
5311,6.22,5.63,page56,Pizza Box Baseball,251
5312,6.13,5.63,page56,Pecunia non olet,356
5313,6.4,5.63,page56,Fantahzee: Hordes & Heroes,218
5314,6.15,5.63,page56,Alexander the Great,365
5315,6.29,5.63,page56,Casino,249
5316,6.61,5.63,page56,Cinco Linko,179
5317,5.89,5.629,page56,Hex Hex,793
5318,8.05,5.629,page56,Fuentes de Onoro 1811,77
5319,6.07,5.629,page56,Cranium Turbo Edition,416
5320,6.81,5.629,page56,2019: The ARCTIC,139
5321,6.25,5.629,page56,Nile,288
5322,6.59,5.629,page56,Invasion: America,185
5323,7.45,5.629,page56,Screaming Eagles in Holland,94
5324,6.92,5.629,page56,Legions of Steel,131
5325,6.67,5.629,page56,Train Heist,183
5326,5.96,5.629,page56,Flandern 1302,495
5327,6.87,5.629,page56,Phalanxx,142
5328,6.57,5.629,page56,Bomarzo,180
5329,7.66,5.629,page56,The Habit of Victory,83
5330,6.68,5.629,page56,Let Them Eat Shrimp!,174
5331,8.52,5.629,page56,Red White & Blue Racin' Stock Car Action Game,66
5332,7.34,5.629,page56,DreadBall Xtreme,117
5333,6.99,5.629,page56,Victory in Europe,142
5334,6.56,5.629,page56,Stroop,172
5335,7.46,5.629,page56,Teenage Mutant Ninja Turtles Dice Masters: Heroes in a Half Shell,84
5336,6.49,5.629,page56,Dice of Crowns,254
5337,6.04,5.629,page56,Rage,539
5338,7.05,5.629,page56,Viking Raiders,119
5339,6.39,5.629,page56,Arcane Legions,280
5340,7.34,5.629,page56,Hour of Glory: Stronghold Kit,114
5341,5.95,5.627999999999999,page56,Dweebies,564
5342,6.11,5.627999999999999,page56,Monster Fluxx,390
5343,6.15,5.627999999999999,page56,Push a Monster,314
5344,7.25,5.627999999999999,page56,88,111
5345,6.35,5.627999999999999,page56,Deutschland: Finden Sie Minden,213
5346,6.73,5.627999999999999,page56,IUNU,143
5347,7.06,5.627999999999999,page56,"Treasure, Ready, Go!",112
5348,7.43,5.627999999999999,page56,War in the Desert,99
5349,6.08,5.627999999999999,page56,Albion,350
5350,7.65,5.627999999999999,page56,Vanguard of War,116
5351,6.12,5.627999999999999,page56,Broadside,370
5352,7.32,5.627999999999999,page56,1500 m,102
5353,7.48,5.627999999999999,page56,Lucky's Misadventures,92
5354,6.48,5.627999999999999,page56,Rome: Rise to Power,179
5355,6.95,5.627999999999999,page56,Wings,125
5356,6.71,5.627999999999999,page56,Triumph & Glory: Battles of the Napoleonic Wars 1796-1809,148
5357,6.45,5.627999999999999,page56,Island Fortress,230
5358,6.08,5.627999999999999,page56,Roller Coaster Tycoon,408
5359,7.08,5.627999999999999,page56,Fiasco,129
5360,6.82,5.627999999999999,page56,Forlorn: Hope,130
5361,6.45,5.627999999999999,page56,Koalition,200
5362,5.99,5.627999999999999,page56,Lucca CittÃ ,442
5363,6.26,5.627999999999999,page56,Cranium Scribblish,291
5364,6.39,5.627999999999999,page56,Fantasy Frontier,230
5365,6.59,5.627999999999999,page56,Fae,161
5366,6.52,5.627999999999999,page56,Harald,183
5367,6.38,5.627999999999999,page56,Circus Minimus,204
5368,6.38,5.627999999999999,page56,Soulfall,204
5369,7.37,5.627999999999999,page56,Unlock! Expedition: Challenger,93
5370,6.55,5.627999999999999,page56,Sicily: The Race for Messina,183
5371,6.61,5.627000000000001,page56,EVE: The Second Genesis,191
5372,5.99,5.627000000000001,page56,Cronberg,457
5373,5.99,5.627000000000001,page56,Cranium Whoonu,482
5374,6.03,5.627000000000001,page56,Meridian,404
5375,6.78,5.627000000000001,page56,100 Swords: The Blue Mammoth's Dungeon,153
5376,6.43,5.627000000000001,page56,The Foreign King,193
5377,7.22,5.627000000000001,page56,Lost Legacy: Binbo Tantei to Inbo no Shiro,102
5378,6.2,5.627000000000001,page56,SUTAKKU,298
5379,6.92,5.627000000000001,page56,Unlock! Scheherazade's Last Tale,117
5380,6.06,5.627000000000001,page56,Captain Park's Imaginary Polar Expedition,370
5381,7.36,5.627000000000001,page56,Space Marine Adventures: Labyrinth of the Necrons,101
5382,6.5,5.627000000000001,page56,Babylon 5 Wars,197
5383,7.16,5.627000000000001,page56,Flash Duel: Revised Second Edition,117
5384,6.62,5.627000000000001,page56,Doodle Rush,158
5385,6.25,5.627000000000001,page56,Snapshot,248
5386,6.85,5.627000000000001,page56,The Lord of the Rings: The Mines of Moria,136
5387,6.52,5.627000000000001,page56,Jungle Rumble,180
5388,8.56,5.627000000000001,page56,Deadball,94
5389,6.13,5.627000000000001,page56,Lungarno,380
5390,6.51,5.626,page56,The Great City of Rome,182
5391,6.97,5.626,page56,Cuisine a la Card,131
5392,6.82,5.626,page56,Roll for Adventure,145
5393,6.35,5.626,page56,Trigger!,224
5394,6.06,5.626,page56,Apples to Apples Kids,379
5395,6.18,5.626,page56,Yamslam,323
5396,6.22,5.626,page56,Excalibur,298
5397,6.5,5.626,page56,Cobra Paw,211
5398,7.71,5.626,page56,Fantastic Factories,86
5399,6.22,5.626,page56,Adventure Time Card Wars: BMO vs. Lady Rainicorn,360
5400,6.44,5.626,page57,Exposed,191
5401,7.27,5.626,page57,SiXeS,111
5402,6.92,5.626,page57,Adaptoid,125
5403,6.94,5.626,page57,Pups,134
5404,7.14,5.626,page57,The Game of Y,101
5405,6.79,5.626,page57,"PanzerBlitz: Hill of Death â The Battle for Hill 112, Normandy 1944",162
5406,6.53,5.626,page57,Athens & Sparta,186
5407,6.24,5.626,page57,PanzerArmee Afrika,310
5408,6.14,5.626,page57,Stratego: Lord of the Rings Trilogy Edition,369
5409,6.75,5.626,page57,Mystic ScROLLS,161
5410,5.96,5.626,page57,Batik,511
5411,7.8,5.625,page57,Yomi: Round 2,73
5412,6.88,5.625,page57,String Railway: Transport,123
5413,6.52,5.625,page57,Shanghai Trader,201
5414,6.58,5.625,page57,Hop Hop Hooray!,165
5415,8.0,5.625,page57,Villagers,107
5416,6.28,5.625,page57,EVE: Conquests,273
5417,5.81,5.625,page57,Isis & Osiris,851
5418,7.03,5.625,page57,Bastille,119
5419,6.66,5.625,page57,MotorChamp,158
5420,5.93,5.625,page57,Mars Attacks: The Dice Game,617
5421,6.03,5.625,page57,Schweinebande,375
5422,7.09,5.625,page57,Second World War at Sea: SOPAC,116
5423,7.57,5.625,page57,Victus: Barcelona 1714,81
5424,6.12,5.625,page57,Battling Tops,338
5425,6.9,5.625,page57,Texas & Pacific,123
5426,6.31,5.625,page57,Scarabeo,259
5427,6.48,5.625,page57,Munchkin: The Nightmare Before Christmas,238
5428,7.45,5.625,page57,Throne and the Grail,84
5429,6.02,5.625,page57,True Colors,440
5430,6.36,5.625,page57,The Curse of the Black Dice,235
5431,7.18,5.625,page57,Sator Arepo Tenet Opera Rotas: Malleus Maleficarum,98
5432,7.42,5.625,page57,The Shared Dream,125
5433,6.75,5.625,page57,War of the Buttons,146
5434,6.67,5.625,page57,Jarnac,153
5435,6.96,5.625,page57,Who? What? Where?,121
5436,6.65,5.625,page57,8Bit Box,174
5437,6.27,5.625,page57,Tara: Ireland's Royal Board Game,264
5438,7.28,5.624,page57,Dwar7s Winter,142
5439,5.89,5.624,page57,Nature Fluxx,991
5440,6.06,5.624,page57,Waterloo: Napoleon's Last Battle,384
5441,6.87,5.624,page57,Konja,146
5442,7.31,5.624,page57,"Operation Battleaxe:  Wavell vs. Rommel, 1941",93
5443,6.04,5.624,page57,Executive Decision,391
5444,5.97,5.624,page57,Barons,466
5445,6.38,5.624,page57,Elevenses for One,226
5446,6.68,5.624,page57,Spartacus,156
5447,6.53,5.624,page57,International Checkers,192
5448,7.17,5.624,page57,Champion Hill,109
5449,7.25,5.624,page57,La Bataille d'Albuera: Espagnol,108
5450,8.92,5.624,page57,Blood on the Clocktower,203
5451,8.15,5.624,page57,"Thunder in the Ozarks: Battle for Pea Ridge, March 1862",68
5452,7.74,5.624,page57,Canadian Crucible: Brigade Fortress at Norrey,78
5453,5.78,5.624,page57,Dixit Jinx,1047
5454,6.53,5.624,page57,Weapons of Mass Destruction,189
5455,6.51,5.624,page57,Hexemonia,179
5456,7.07,5.624,page57,Nut So Fast,141
5457,6.08,5.624,page57,Supernova,388
5458,6.8,5.624,page57,Channel A,168
5459,6.48,5.624,page57,Gene Pool,190
5460,6.37,5.624,page57,Hawken: Real-Time Card Game,209
5461,6.61,5.622999999999999,page57,The Hobbit: The Desolation of Smaug,154
5462,7.49,5.622999999999999,page57,Mega Man Pixel Tactics: Bass Orange Edition,81
5463,5.93,5.622999999999999,page57,World of Tanks: Rush,647
5464,6.43,5.622999999999999,page57,Dicht dran,189
5465,6.72,5.622999999999999,page57,8 Masters' Revenge,144
5466,6.81,5.622999999999999,page57,Austerity,131
5467,6.84,5.622999999999999,page57,Kilt Castle,151
5468,6.44,5.622999999999999,page57,Perfect Alibi,187
5469,5.98,5.622999999999999,page57,Lord of the Rings,492
5470,7.05,5.622999999999999,page57,Iwo Jima: Rage Against the Marines,103
5471,6.11,5.622999999999999,page57,Murder of Crows,387
5472,6.63,5.622999999999999,page57,Prussia's Glory,154
5473,6.36,5.622999999999999,page57,An den Ufern des Nils,207
5474,6.99,5.622999999999999,page57,Richard I,143
5475,6.83,5.622999999999999,page57,L'ArmÃ©e du Nord,137
5476,7.18,5.622999999999999,page57,Vadoran Gardens,103
5477,6.24,5.622999999999999,page57,Master Fox,258
5478,5.95,5.622999999999999,page57,Blood Bowl,582
5479,6.7,5.622999999999999,page57,Sky Galleons of Mars,157
5480,6.71,5.622999999999999,page57,"Boots & Saddles, An Assault Series Module",154
5481,7.05,5.622999999999999,page57,Twelve Heroes,122
5482,5.97,5.622999999999999,page57,Winter Tales,523
5483,7.72,5.622999999999999,page57,18NY,71
5484,6.35,5.622999999999999,page57,Till Dawn,236
5485,6.1,5.622999999999999,page57,Soccer Tactics World,336
5486,6.76,5.622000000000001,page57,Axio,141
5487,6.11,5.622000000000001,page57,The Battle of the Bulge,378
5488,6.26,5.622000000000001,page57,Palmyra,238
5489,7.04,5.622000000000001,page57,"Victory in the West: Plan Yellow, The French Campaign 1940",113
5490,6.89,5.622000000000001,page57,The Golden Sails,118
5491,8.33,5.622000000000001,page57,Warhammer Age of Sigmar (Second Edition),59
5492,6.36,5.622000000000001,page57,Railroad Dice 2,191
5493,7.62,5.622000000000001,page57,Shuuro,127
5494,6.71,5.622000000000001,page57,Zargo's Lords,175
5495,7.96,5.622000000000001,page57,Trial of Strength,74
5496,7.08,5.622000000000001,page57,Kremlin (Third Edition),107
5497,7.99,5.622000000000001,page57,Villainous: Wicked to the Core,88
5498,7.09,5.622000000000001,page57,Alicematic Heroes,112
5499,6.18,5.622000000000001,page57,The Big Idea,267
5500,6.32,5.622000000000001,page58,Magnifico,247
5501,6.57,5.622000000000001,page58,CafÃ© Fatal,170
5502,6.13,5.622000000000001,page58,Master Merchant,302
5503,7.01,5.622000000000001,page58,"Barbarian, Kingdom & Empire",113
5504,5.91,5.622000000000001,page58,Honor of the Samurai,795
5505,6.59,5.622000000000001,page58,Paperclip Railways,160
5506,6.82,5.622000000000001,page58,Seven Sisters,145
5507,7.27,5.622000000000001,page58,Barragoon,100
5508,6.76,5.622000000000001,page58,Richelieu,134
5509,6.94,5.622000000000001,page58,IDF (Israeli Defense Force),128
5510,6.03,5.622000000000001,page58,Origo,371
5511,7.28,5.622000000000001,page58,La Fallera Calavera: el joc de cartes valenciÃ ,144
5512,6.86,5.622000000000001,page58,Masque of the Red Death,130
5513,6.48,5.622000000000001,page58,The Legend of the Cherry Tree that Blossoms Every Ten Years,202
5514,6.43,5.622000000000001,page58,Battle of Britain,222
5515,7.18,5.622000000000001,page58,Coral Sea: Campaign Commander Volume II,101
5516,7.11,5.622000000000001,page58,Bonaparte in Italy,114
5517,7.72,5.622000000000001,page58,Tyler Sigman's Crows,85
5518,6.67,5.622000000000001,page58,The Supreme Commander,163
5519,7.37,5.622000000000001,page58,Evil High Priest,105
5520,6.37,5.621,page58,Guardians,266
5521,7.22,5.621,page58,"Operation Jubilee: Dieppe, August 1942",95
5522,6.42,5.621,page58,Doom of the Eldar,193
5523,7.59,5.621,page58,Alien vs Predator: The Hunt Begins (Second Edition),97
5524,6.19,5.621,page58,Cheops,258
5525,6.74,5.621,page58,They Come Unseen,160
5526,6.98,5.621,page58,Hell's Gate,109
5527,7.45,5.621,page58,MERCS,98
5528,6.21,5.621,page58,The Penguin Ultimatum,260
5529,6.97,5.621,page58,Bukiet,134
5530,6.28,5.621,page58,5ive Straight,269
5531,6.49,5.621,page58,Byzantio,188
5532,7.02,5.621,page58,Nemeton,132
5533,6.48,5.621,page58,Schinderhannes,168
5534,6.95,5.621,page58,Prospectus,124
5535,6.2,5.621,page58,Farmerama,261
5536,6.65,5.621,page58,Foodfighters,160
5537,6.85,5.621,page58,Wizards Wanted,140
5538,7.08,5.621,page58,"Picket Duty: Kamikaze Attacks against U.S. Destroyers â Okinawa, 1945",118
5539,8.09,5.621,page58,Lock 'n Load Tactical: Heroes of the Pacific,77
5540,6.36,5.621,page58,Luna Llena: Full Moon,209
5541,6.3,5.621,page58,Quoridor Kid,228
5542,6.07,5.621,page58,1955: The War of Espionage,364
5543,8.02,5.621,page58,Hockey Blast Pro Hockey Game,68
5544,7.48,5.621,page58,Zorndorf,97
5545,7.31,5.621,page58,Hard Vacuum,87
5546,6.81,5.621,page58,BAOR,149
5547,6.16,5.621,page58,Activity 2,339
5548,6.69,5.621,page58,Zombie Tower 3D,157
5549,5.9,5.621,page58,Melee,585
5550,7.37,5.621,page58,Kodama Duo,86
5551,6.47,5.621,page58,Onslaught,190
5552,7.5,5.621,page58,Exploding Kittens: Party Pack,105
5553,6.66,5.62,page58,Bastion,163
5554,6.21,5.62,page58,Grave Robbers II: Skippy's Revenge,301
5555,6.84,5.62,page58,Panzer Grenadier: Desert Rats,129
5556,6.21,5.62,page58,Suspicion,317
5557,6.57,5.62,page58,Donner Dinner Party,182
5558,6.77,5.62,page58,Nehemiah,133
5559,6.03,5.62,page58,Heroica: Nathuz,420
5560,6.61,5.62,page58,Merchants & Marauders: Broadsides,164
5561,7.51,5.62,page58,Starmada: The Admiralty Edition,82
5562,6.38,5.62,page58,Star Wars: Angriff der Klonkrieger,179
5563,5.9,5.62,page58,Vampire,578
5564,5.85,5.62,page58,Anima: Shadow of Omega,1167
5565,5.82,5.62,page58,Back to the Future: The Card Game,1067
5566,6.58,5.62,page58,Boom Town,155
5567,7.07,5.62,page58,War of the Ring,111
5568,6.69,5.62,page58,Orcs Must Die! The Board Game: Order Edition,152
5569,6.62,5.62,page58,Secret Code 13+4,154
5570,6.45,5.62,page58,Norsaga,206
5571,6.0,5.62,page58,Harry Potter Hogwarts,462
5572,6.27,5.62,page58,Upon a Fable,259
5573,6.71,5.62,page58,Bullfrog Goldfield,142
5574,6.6,5.62,page58,Munchkin Gloom,163
5575,7.25,5.62,page58,Storm Over Normandy,87
5576,6.48,5.62,page58,Start Player: A Kinda Collectible Card Game,172
5577,7.58,5.62,page58,Das Wasser des Lebens,79
5578,6.64,5.62,page58,Devil's Den,167
5579,7.05,5.62,page58,Gnostica,110
5580,7.39,5.62,page58,Fear God and Dread Nought,95
5581,8.35,5.62,page58,"Nightfighter Ace: Air Defense Over Germany, 1943-44",90
5582,6.26,5.62,page58,7 Steps,245
5583,6.16,5.62,page58,Burgen Land,272
5584,7.59,5.62,page58,Arena: Morituri te salutant,86
5585,5.84,5.62,page58,That's a Question!,699
5586,7.41,5.619,page58,Victoria Cross II,84
5587,6.09,5.619,page58,Lost in R'lyeh,354
5588,5.69,5.619,page58,Catan Dice Game,4354
5589,8.07,5.619,page58,Manoeuvre: Distant Lands,56
5590,5.95,5.619,page58,Go-Moku,481
5591,6.28,5.619,page58,Sandwich,257
5592,6.44,5.619,page58,Ancestree,198
5593,6.69,5.619,page58,Hispania,140
5594,6.04,5.619,page58,Diavolo,395
5595,6.6,5.619,page58,When Eagles Fight,148
5596,6.21,5.619,page58,Dragon Punch,268
5597,6.53,5.619,page58,Dixie: Gettysburg,162
5598,6.36,5.619,page58,Hearts of AttrAction,202
5599,6.72,5.619,page58,"Borodino: Battle of the Moskova, 1812",142
5600,6.96,5.619,page59,Caesar XL,110
5601,6.54,5.619,page59,Scotland Yard Master,172
5602,6.53,5.619,page59,Entropy: Worlds Collide,161
5603,6.7,5.619,page59,Dragon Racer,165
5604,6.21,5.619,page59,Venture Forth,250
5605,5.97,5.619,page59,Relikt,416
5606,6.78,5.619,page59,Mob Ties: The Board Game,170
5607,7.1,5.619,page59,Papua,108
5608,6.46,5.619,page59,Breitenfeld,179
5609,7.26,5.619,page59,Legendary Creatures,118
5610,7.66,5.619,page59,"Panzer Grenadier: Cassino '44, Gateway to Rome",73
5611,6.62,5.619,page59,Globalissimo,146
5612,6.15,5.619,page59,Trivial Pursuit: Master Edition,359
5613,7.45,5.619,page59,Cosmic Run: Regeneration,81
5614,6.34,5.619,page59,Behind the Throne,243
5615,7.39,5.619,page59,Barren Victory,90
5616,5.96,5.619,page59,It's Mine!,422
5617,6.28,5.619,page59,Carrousel,221
5618,6.94,5.617999999999999,page59,Family Plot,161
5619,7.39,5.617999999999999,page59,Armor,92
5620,6.21,5.617999999999999,page59,Last Call: The Bartender Game,256
5621,6.31,5.617999999999999,page59,Split Personality,206
5622,6.41,5.617999999999999,page59,Citadel of Blood,213
5623,6.62,5.617999999999999,page59,Domemo,144
5624,8.58,5.617999999999999,page59,Prague: The Empty Triumph,58
5625,7.37,5.617999999999999,page59,Telestrations: 6 Player Family Pack,84
5626,6.87,5.617999999999999,page59,Temp Worker Assassins,140
5627,7.66,5.617999999999999,page59,Big Monster,90
5628,5.73,5.617999999999999,page59,Enchanted Forest,2085
5629,6.12,5.617999999999999,page59,Baobab,292
5630,7.48,5.617999999999999,page59,Malta Besieged: 1940-1942,77
5631,5.97,5.617999999999999,page59,Carpe Astra,431
5632,6.39,5.617999999999999,page59,Martian Chess,193
5633,6.19,5.617999999999999,page59,Who Would Win,283
5634,6.32,5.617999999999999,page59,StarFall,228
5635,6.98,5.617999999999999,page59,Circus Train (First Edition),106
5636,6.39,5.617999999999999,page59,Pick-a-Seal,196
5637,6.62,5.617999999999999,page59,Gekido: Bot Battles,176
5638,7.87,5.617999999999999,page59,Leuthen: Frederick's Greatest Victory,71
5639,6.59,5.617999999999999,page59,Anima: Twilight of the Gods,187
5640,7.58,5.617999999999999,page59,Nova Aetas,97
5641,7.08,5.617999999999999,page59,Second World War at Sea: Midway,108
5642,6.64,5.617999999999999,page59,Fifth Frontier War,167
5643,7.01,5.617999999999999,page59,Dead of Night,125
5644,7.8,5.617999999999999,page59,"I Ain't Been Shot, Mum",82
5645,6.42,5.617000000000001,page59,Avalam,184
5646,6.9,5.617000000000001,page59,Ranger,136
5647,6.44,5.617000000000001,page59,De Kolonisten van de Lage Landen,190
5648,7.62,5.617000000000001,page59,18Ardennes,75
5649,6.43,5.617000000000001,page59,Graffiti,192
5650,7.58,5.617000000000001,page59,Advanced European Theater of Operations,83
5651,7.16,5.617000000000001,page59,Ars Universalis,108
5652,8.08,5.617000000000001,page59,Blocks in the West,80
5653,7.06,5.617000000000001,page59,Yacht Race,105
5654,7.18,5.617000000000001,page59,Warmaster Ancients,104
5655,7.22,5.617000000000001,page59,Beda Fomm,105
5656,6.82,5.617000000000001,page59,Abalone Quattro,126
5657,6.41,5.617000000000001,page59,Da Luigi,182
5658,6.9,5.617000000000001,page59,Lancashire Railways,109
5659,7.08,5.617000000000001,page59,The Far Seas,113
5660,6.01,5.617000000000001,page59,Amoeba Wars,482
5661,6.58,5.617000000000001,page59,Lords & Ladies,186
5662,6.48,5.617000000000001,page59,Horus Heresy (1993),207
5663,6.74,5.617000000000001,page59,1829 Mainline,130
5664,6.43,5.617000000000001,page59,Giza: The Great Pyramid,183
5665,6.28,5.617000000000001,page59,WarpWar,253
5666,6.13,5.617000000000001,page59,Quirks,290
5667,6.22,5.617000000000001,page59,Crooks,277
5668,6.45,5.617000000000001,page59,"Engine, Engine No. 9",178
5669,6.54,5.617000000000001,page59,Diceland: Space,166
5670,7.42,5.617000000000001,page59,La Bataille de Corunna-Espagnol,96
5671,6.75,5.617000000000001,page59,Emergence Event,151
5672,5.8,5.617000000000001,page59,Oceania,911
5673,6.36,5.617000000000001,page59,World Cup Tournament Football,199
5674,6.43,5.617000000000001,page59,Ninja All-Stars,248
5675,6.26,5.617000000000001,page59,Sniper! (first edition),241
5676,6.27,5.617000000000001,page59,Red Storm Rising,311
5677,7.56,5.617000000000001,page59,Sherlock Holmes: West End Adventures,77
